2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/2784/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3950/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/566/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/14787/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/2648/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/68883/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/71018/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1117/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/15306/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/2836/?t=875
2001-2002,Nantes,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Nantes/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/71019/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/22044/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/39/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/153/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/42/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/119/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/22732/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/41/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/46/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/126/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/179/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3276/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/38/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/9424/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/44/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/45/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/912/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/903/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1675/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3189/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/528/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/304/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3222/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/14234/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1930/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1852/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1592/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1635/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/45323/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/13146/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1727/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3245/?t=875
2001-2002,Real_Madrid,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Real_Madrid/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3232/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/4304/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/27/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/939/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/338/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/36/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/30/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/595/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/7787/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1439/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1519/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/32/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/946/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/35/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/8532/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/50195/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/4381/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/1567/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/11023/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/339/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/22742/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/22741/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/21022/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/4265/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/8310/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/8319/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/4092/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/51570/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/69797/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/8812/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/70532/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/8141/?t=875
2001-2002,Juventus,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Juventus/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/7788/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/22218/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/68902/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3252/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/8/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3296/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/2529/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/870/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/24864/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3658/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/4820/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/28613/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/113/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/13608/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/18295/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3506/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3466/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/18297/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/3632/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/22764/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/11572/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/19682/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/70454/?t=875
2001-2002,Porto,http://www.football-lineups.com/tourn/Champions_League_2001-2002/Stats/Players_Used/,http://www.football-lineups.com/team/Porto/Champions_League_2001-2002/Stats/Most_Capped/,http://www.football-lineups.com/footballer/22427/?t=875
